IP Source,PERMIT,PERMIT TCP,PERMIT UDP,DENY,Nb Port Dest,Nb Port Src,Port Dest Well-Known,Port Dest Registered,Port Dest Dynamic/Private
35.203.210.132,0,0,0,4,4,4,0,2,2
35.203.210.133,0,0,0,5,5,5,0,2,3
35.203.210.134,0,0,0,10,10,10,0,8,2
35.203.210.135,0,0,0,6,6,6,0,2,4
35.203.210.136,2,0,0,5,6,7,0,4,3
35.203.210.137,0,0,0,7,7,7,1,5,1
35.203.210.138,8,0,0,2,3,4,0,8,2
35.203.210.139,0,0,0,7,7,7,0,5,2
35.203.210.14,2,0,0,7,8,9,0,4,5
35.203.210.140,0,0,0,2,2,2,0,2,0
35.203.210.141,0,0,0,3,3,3,0,2,1
35.203.210.142,0,0,0,5,5,5,0,3,2
35.203.210.143,0,0,0,3,3,3,0,2,1
35.203.210.144,0,0,0,3,3,3,0,1,2
35.203.210.145,0,0,0,6,6,6,0,4,2
35.203.210.146,0,0,0,7,7,7,0,4,3
35.203.210.147,0,0,0,6,6,6,0,4,2
35.203.210.148,0,0,0,3,3,3,0,2,1
35.203.210.149,0,0,0,5,5,5,0,2,3
35.203.210.15,0,0,0,2,2,2,0,1,1
35.203.210.150,0,0,0,6,6,6,0,4,2
35.203.210.151,0,0,0,5,5,5,0,3,2
35.203.210.152,0,0,0,3,3,3,0,2,1
35.203.210.153,0,0,0,6,6,6,0,2,4
35.203.210.154,0,0,0,6,6,6,0,6,0
35.203.210.155,0,0,0,6,6,6,0,4,2
35.203.210.156,0,0,0,5,5,5,0,4,1
35.203.210.157,0,0,0,6,6,6,0,3,3
35.203.210.158,0,0,0,5,5,5,0,3,2
35.203.210.159,0,0,0,5,5,5,0,2,3
35.203.210.16,0,0,0,3,3,3,0,1,2
35.203.210.160,0,0,0,4,4,4,0,4,0
35.203.210.161,0,0,0,4,4,4,0,2,2
35.203.210.162,0,0,0,6,6,6,0,2,4
35.203.210.163,0,0,0,7,7,7,0,4,3
35.203.210.164,0,0,0,5,5,5,0,4,1
35.203.210.165,0,0,0,7,7,7,0,2,5
35.203.210.166,0,0,0,4,4,4,0,1,3
35.203.210.167,0,0,0,6,6,6,0,4,2
35.203.210.168,0,0,0,4,4,4,0,3,1
35.203.210.169,0,0,0,5,5,5,0,4,1
35.203.210.17,0,0,0,5,5,5,0,4,1
35.203.210.170,0,0,0,6,6,6,0,4,2
35.203.210.171,0,0,0,7,7,7,0,3,4
35.203.210.172,0,0,0,7,7,7,0,5,2
35.203.210.173,0,0,0,6,6,6,0,4,2
35.203.210.174,0,0,0,7,7,7,0,2,5
35.203.210.175,0,0,0,8,8,8,0,5,3
35.203.210.176,0,0,0,6,6,6,0,3,3
35.203.210.177,0,0,0,14,14,14,0,9,5
35.203.210.178,0,0,0,8,8,8,0,3,5
35.203.210.18,0,0,0,7,7,7,0,3,4
35.203.210.180,0,0,0,5,5,5,0,3,2
35.203.210.181,0,0,0,3,3,3,0,2,1
35.203.210.182,0,0,0,4,4,4,0,1,3
35.203.210.183,0,0,0,7,7,7,0,3,4
35.203.210.184,0,0,0,9,9,9,0,7,2
35.203.210.185,0,0,0,4,4,4,0,2,2
35.203.210.186,0,0,0,8,8,8,0,4,4
35.203.210.187,0,0,0,7,7,7,0,4,3
35.203.210.188,0,0,0,4,4,4,0,3,1
35.203.210.189,0,0,0,2,2,2,0,2,0
35.203.210.19,0,0,0,4,4,4,0,3,1
35.203.210.190,0,0,0,7,7,7,0,3,4
35.203.210.192,0,0,0,6,6,6,0,3,3
35.203.210.193,0,0,0,3,3,3,0,1,2
35.203.210.194,0,0,0,2,2,2,0,2,0
35.203.210.195,0,0,0,5,5,5,0,1,4
35.203.210.196,0,0,0,5,5,5,1,2,2
35.203.210.197,0,0,0,4,4,4,0,1,3
35.203.210.198,0,0,0,4,4,4,0,3,1
35.203.210.199,0,0,0,7,7,7,0,3,4
35.203.210.20,0,0,0,5,5,5,0,4,1
35.203.210.200,0,0,0,6,6,6,0,4,2
35.203.210.201,0,0,0,6,6,6,0,4,2
35.203.210.202,0,0,0,9,9,9,0,2,7
35.203.210.203,0,0,0,5,5,5,0,0,5
35.203.210.205,0,0,0,5,5,5,0,5,0
35.203.210.206,0,0,0,6,6,6,0,3,3
35.203.210.207,0,0,0,6,6,6,0,2,4
35.203.210.208,0,0,0,3,3,3,0,2,1
35.203.210.209,0,0,0,5,5,5,0,2,3
35.203.210.21,0,0,0,6,6,6,0,3,3
35.203.210.210,0,0,0,7,7,6,0,3,4
35.203.210.211,0,0,0,6,6,6,0,4,2
35.203.210.212,0,0,0,4,4,4,0,4,0
35.203.210.213,0,0,0,4,4,4,0,1,3
35.203.210.214,0,0,0,5,5,5,1,2,2
35.203.210.215,0,0,0,5,5,5,0,3,2
35.203.210.216,0,0,0,6,6,6,0,3,3
35.203.210.217,0,0,0,4,4,4,0,2,2
35.203.210.218,0,0,0,7,7,7,0,3,4
35.203.210.219,0,0,0,8,8,8,0,3,5
35.203.210.22,0,0,0,7,7,7,0,4,3
35.203.210.220,0,0,0,5,5,5,0,2,3
35.203.210.221,0,0,0,7,7,7,0,3,4
35.203.210.222,0,0,0,8,8,8,0,7,1
35.203.210.223,0,0,0,9,9,9,1,5,3
35.203.210.224,0,0,0,6,6,6,0,1,5
35.203.210.225,0,0,0,7,7,7,0,3,4
35.203.210.226,0,0,0,7,7,7,0,2,5
35.203.210.227,0,0,0,4,4,4,0,3,1
35.203.210.228,0,0,0,4,4,4,0,3,1
35.203.210.229,0,0,0,1,1,1,0,0,1
35.203.210.23,0,0,0,7,7,7,0,6,1
35.203.210.230,0,0,0,5,5,5,0,4,1
35.203.210.231,0,0,0,5,5,5,0,5,0
35.203.210.232,0,0,0,3,3,3,0,2,1
35.203.210.234,0,0,0,5,5,5,0,3,2
35.203.210.235,0,0,0,4,4,4,0,3,1
35.203.210.236,0,0,0,3,3,3,0,0,3
35.203.210.237,0,0,0,4,4,4,0,3,1
35.203.210.238,0,0,0,8,8,8,0,7,1
35.203.210.239,0,0,0,5,5,5,0,5,0
35.203.210.24,0,0,0,2,2,2,0,1,1
35.203.210.240,0,0,0,4,4,4,0,2,2
35.203.210.241,0,0,0,8,8,8,0,4,4
35.203.210.242,0,0,0,7,7,7,0,3,4
35.203.210.243,0,0,0,4,4,4,0,2,2
35.203.210.244,0,0,0,6,6,6,0,1,5
35.203.210.245,0,0,0,3,3,3,0,0,3
35.203.210.246,0,0,0,8,8,8,0,4,4
35.203.210.247,0,0,0,6,6,6,0,4,2
35.203.210.248,0,0,0,3,3,3,0,1,2
35.203.210.249,0,0,0,5,5,5,0,4,1
35.203.210.25,0,0,0,5,5,5,0,2,3
35.203.210.250,0,0,0,4,4,4,0,3,1
35.203.210.251,0,0,0,4,4,4,0,3,1
35.203.210.252,0,0,0,5,5,5,0,2,3
35.203.210.253,0,0,0,7,7,7,0,6,1
35.203.210.254,0,0,0,5,5,5,0,1,4
35.203.210.26,0,0,0,3,3,3,0,1,2
35.203.210.27,0,0,0,4,4,4,0,0,4
35.203.210.28,0,0,0,6,6,6,0,3,3
35.203.210.29,0,0,0,2,2,2,0,1,1
35.203.210.3,0,0,0,6,6,6,0,2,4
35.203.210.30,0,0,0,4,4,4,1,2,1
35.203.210.31,0,0,0,7,7,7,0,4,3
35.203.210.32,0,0,0,3,3,3,0,2,1
35.203.210.33,0,0,0,11,11,11,0,6,5
35.203.210.34,0,0,0,7,7,7,0,3,4
35.203.210.35,0,0,0,7,7,7,0,4,3
35.203.210.36,0,0,0,9,9,9,0,4,5
35.203.210.37,0,0,0,8,8,8,0,3,5
35.203.210.38,0,0,0,8,8,8,1,4,3
35.203.210.39,0,0,0,9,9,9,0,3,6
35.203.210.4,0,0,0,2,2,2,0,2,0
35.203.210.40,0,0,0,4,4,4,0,2,2
35.203.210.41,0,0,0,6,6,6,0,3,3
35.203.210.42,0,0,0,2,2,2,0,1,1
35.203.210.43,0,0,0,3,3,3,0,1,2
35.203.210.44,0,0,0,2,2,2,0,0,2
35.203.210.45,0,0,0,6,6,6,0,3,3
35.203.210.46,0,0,0,4,4,4,0,0,4
35.203.210.47,0,0,0,5,5,5,0,3,2
35.203.210.48,0,0,0,7,7,7,0,6,1
35.203.210.49,0,0,0,6,6,6,0,3,3
35.203.210.5,0,0,0,9,9,9,0,5,4
35.203.210.50,0,0,0,7,7,7,0,3,4
35.203.210.51,0,0,0,5,5,5,1,3,1
35.203.210.52,0,0,0,8,8,8,0,2,6
35.203.210.53,0,0,0,3,3,3,0,2,1
35.203.210.54,0,0,0,4,4,4,0,3,1
35.203.210.55,0,0,0,3,3,3,0,2,1
35.203.210.56,0,0,0,8,8,8,0,5,3
35.203.210.57,0,0,0,7,7,7,0,2,5
35.203.210.58,0,0,0,10,10,10,0,3,7
35.203.210.59,0,0,0,5,5,5,1,3,1
35.203.210.6,0,0,0,5,5,5,1,2,2
35.203.210.60,0,0,0,5,5,5,0,3,2
35.203.210.61,0,0,0,3,3,3,0,1,2
35.203.210.63,0,0,0,5,5,5,0,2,3
35.203.210.64,0,0,0,4,4,4,0,3,1
35.203.210.65,0,0,0,5,5,5,0,3,2
35.203.210.66,0,0,0,4,4,4,0,1,3
35.203.210.68,0,0,0,3,3,3,0,1,2
35.203.210.69,0,0,0,6,6,6,0,3,3
35.203.210.7,0,0,0,5,5,5,0,2,3
35.203.210.70,0,0,0,5,5,5,0,3,2
35.203.210.71,0,0,0,7,7,7,0,4,3
35.203.210.72,0,0,0,5,5,5,0,4,1
35.203.210.73,0,0,0,7,7,7,0,5,2
35.203.210.74,0,0,0,4,4,4,0,2,2
35.203.210.75,0,0,0,3,3,3,1,2,0
35.203.210.76,0,0,0,4,4,4,0,2,2
35.203.210.77,0,0,0,4,4,4,0,3,1
35.203.210.78,0,0,0,7,7,7,0,4,3
35.203.210.79,0,0,0,4,4,4,0,3,1
35.203.210.8,0,0,0,1,1,1,0,1,0
35.203.210.80,0,0,0,1,1,1,0,0,1
35.203.210.81,0,0,0,5,5,5,0,4,1
35.203.210.82,0,0,0,4,4,4,0,1,3
35.203.210.83,0,0,0,6,6,6,0,5,1
35.203.210.84,0,0,0,7,7,7,0,6,1
35.203.210.85,0,0,0,3,3,3,0,3,0
35.203.210.86,0,0,0,6,6,6,0,3,3
35.203.210.87,0,0,0,7,7,7,0,4,3
35.203.210.88,0,0,0,9,9,9,0,5,4
35.203.210.89,0,0,0,5,5,5,0,2,3
35.203.210.9,0,0,0,7,7,7,0,3,4
35.203.210.90,0,0,0,2,2,2,0,1,1
35.203.210.91,0,0,0,4,4,4,1,2,1
35.203.210.92,0,0,0,5,5,5,0,2,3
35.203.210.93,0,0,0,2,2,2,0,1,1
35.203.210.94,0,0,0,9,9,9,1,3,5
35.203.210.95,0,0,0,6,6,6,0,4,2
35.203.210.96,0,0,0,1,1,1,0,1,0
35.203.210.97,0,0,0,7,7,7,0,4,3
35.203.210.98,0,0,0,5,5,5,0,2,3
35.203.210.99,0,0,0,3,3,3,0,2,1
35.203.211.10,0,0,0,8,8,8,0,6,2
35.203.211.100,0,0,0,1,1,1,0,1,0
35.203.211.101,0,0,0,3,3,3,0,2,1
35.203.211.102,0,0,0,5,5,5,0,3,2
35.203.211.103,0,0,0,2,2,2,0,2,0
35.203.211.104,0,0,0,4,4,4,0,3,1
35.203.211.105,0,0,0,6,6,6,0,2,4
35.203.211.106,0,0,0,5,5,5,1,1,3
35.203.211.107,0,0,0,5,5,5,0,4,1
35.203.211.108,0,0,0,5,5,5,0,4,1
35.203.211.109,0,0,0,3,3,3,0,3,0
35.203.211.11,0,0,0,4,4,4,0,1,3
35.203.211.110,0,0,0,6,6,6,0,3,3
35.203.211.111,0,0,0,7,7,7,1,3,3
35.203.211.112,0,0,0,4,4,4,0,3,1
35.203.211.113,0,0,0,4,4,4,0,3,1
35.203.211.114,0,0,0,8,8,8,0,2,6
35.203.211.115,0,0,0,10,10,10,0,5,5
35.203.211.116,0,0,0,5,5,5,0,3,2
35.203.211.117,0,0,0,5,5,5,0,3,2
35.203.211.118,0,0,0,4,4,4,0,2,2
35.203.211.119,0,0,0,4,4,4,0,2,2
35.203.211.12,0,0,0,4,4,4,0,3,1
35.203.211.120,0,0,0,5,5,5,0,2,3
35.203.211.121,0,0,0,3,3,3,0,2,1
35.203.211.122,0,0,0,5,5,5,0,4,1
35.203.211.123,0,0,0,4,4,4,0,3,1
35.203.211.124,0,0,0,4,4,4,0,3,1
35.203.211.125,0,0,0,5,5,5,0,3,2
35.203.211.126,0,0,0,6,6,6,0,1,5
35.203.211.128,0,0,0,4,4,4,0,1,3
35.203.211.129,0,0,0,3,3,3,0,1,2
35.203.211.13,0,0,0,7,7,7,1,2,4
35.203.211.130,0,0,0,3,3,3,0,2,1
35.203.211.131,0,0,0,4,4,4,0,2,2
35.203.211.132,0,0,0,4,4,4,0,1,3
35.203.211.133,0,0,0,3,3,3,0,1,2
35.203.211.134,0,0,0,3,3,3,0,1,2
35.203.211.135,0,0,0,3,3,3,0,1,2
35.203.211.136,0,0,0,6,6,6,0,2,4
35.203.211.137,0,0,0,10,10,10,0,5,5
35.203.211.138,0,0,0,1,1,1,0,1,0
35.203.211.139,0,0,0,4,4,4,0,3,1
35.203.211.14,0,0,0,10,10,10,0,4,6
35.203.211.140,0,0,0,6,6,6,0,1,5
35.203.211.141,0,0,0,9,9,9,0,4,5
35.203.211.142,0,0,0,3,3,3,0,2,1
35.203.211.144,0,0,0,1,1,1,0,0,1
35.203.211.145,0,0,0,1,1,1,0,0,1
35.203.211.146,0,0,0,2,2,2,0,2,0
35.203.211.147,0,0,0,7,7,7,0,5,2
35.203.211.148,0,0,0,5,5,5,0,1,4
35.203.211.149,0,0,0,5,5,5,0,3,2
35.203.211.15,0,0,0,7,7,7,0,3,4
35.203.211.150,0,0,0,2,2,2,0,0,2
35.203.211.151,0,0,0,6,6,6,0,4,2
35.203.211.152,0,0,0,7,7,7,0,5,2
35.203.211.153,0,0,0,5,5,5,0,3,2
35.203.211.154,0,0,0,4,4,4,0,4,0
35.203.211.155,0,0,0,2,2,2,0,1,1
35.203.211.156,0,0,0,8,8,8,0,5,3
35.203.211.157,0,0,0,3,3,3,0,1,2
35.203.211.158,0,0,0,9,9,9,0,6,3
35.203.211.159,0,0,0,3,3,3,0,2,1
35.203.211.16,0,0,0,6,6,6,0,2,4
35.203.211.160,0,0,0,6,6,6,0,4,2
35.203.211.161,2,0,0,3,4,5,0,3,2
35.203.211.162,0,0,0,7,7,7,1,5,1
35.203.211.163,0,0,0,4,4,4,0,3,1
35.203.211.164,0,0,0,8,8,8,0,4,4
35.203.211.165,0,0,0,6,6,6,0,3,3
35.203.211.166,0,0,0,8,8,8,0,4,4
35.203.211.167,0,0,0,4,4,4,0,3,1
35.203.211.168,0,0,0,6,6,6,0,4,2
35.203.211.169,0,0,0,2,2,2,0,1,1
35.203.211.17,0,0,0,4,4,4,0,3,1
35.203.211.170,0,0,0,6,6,6,0,2,4
35.203.211.171,0,0,0,6,6,6,0,3,3
35.203.211.172,0,0,0,4,4,4,0,3,1
35.203.211.173,0,0,0,4,4,4,0,2,2
35.203.211.174,0,0,0,1,1,1,0,1,0
35.203.211.175,0,0,0,4,4,4,0,1,3
35.203.211.176,0,0,0,4,4,4,0,1,3
35.203.211.177,8,0,0,7,8,15,1,10,4
35.203.211.178,0,0,0,3,3,3,0,1,2
35.203.211.179,0,0,0,7,7,7,0,2,5
35.203.211.18,2,0,0,2,3,4,0,2,2
35.203.211.180,0,0,0,4,4,4,0,3,1
35.203.211.181,0,0,0,2,2,2,0,0,2
35.203.211.182,0,0,0,2,2,2,0,2,0
35.203.211.183,0,0,0,3,3,3,0,1,2
35.203.211.184,0,0,0,7,7,7,0,6,1
35.203.211.185,0,0,0,7,7,7,0,5,2
35.203.211.186,0,0,0,6,6,6,0,3,3
35.203.211.187,0,0,0,4,4,4,0,3,1
35.203.211.188,0,0,0,4,4,4,0,1,3
35.203.211.189,0,0,0,6,6,6,0,2,4
35.203.211.19,0,0,0,3,3,3,0,2,1
35.203.211.190,0,0,0,10,10,10,0,3,7
35.203.211.191,0,0,0,6,6,6,0,3,3
35.203.211.192,0,0,0,4,4,4,0,1,3
35.203.211.193,0,0,0,7,7,7,0,4,3
35.203.211.194,0,0,0,6,6,6,0,4,2
35.203.211.196,0,0,0,7,7,7,0,1,6
35.203.211.197,0,0,0,6,6,6,0,4,2
35.203.211.198,0,0,0,3,3,3,0,0,3
35.203.211.199,0,0,0,4,4,4,0,3,1
35.203.211.20,0,0,0,4,4,4,0,3,1
35.203.211.200,0,0,0,9,9,9,1,4,4
35.203.211.201,0,0,0,3,3,3,0,1,2
35.203.211.202,0,0,0,5,5,5,0,2,3
35.203.211.203,0,0,0,7,7,7,0,2,5
35.203.211.204,0,0,0,2,2,2,0,0,2
35.203.211.205,2,0,0,4,5,6,0,5,1
35.203.211.206,0,0,0,6,6,6,0,3,3
35.203.211.207,0,0,0,3,3,3,0,2,1
35.203.211.208,0,0,0,5,5,5,0,3,2
35.203.211.209,0,0,0,8,8,8,0,5,3
35.203.211.21,0,0,0,5,5,5,0,3,2
35.203.211.210,0,0,0,6,6,6,0,2,4
35.203.211.211,0,0,0,8,8,8,0,5,3
35.203.211.212,0,0,0,5,5,5,0,2,3
35.203.211.213,0,0,0,8,8,8,1,2,5
35.203.211.214,0,0,0,3,3,3,0,2,1
35.203.211.215,0,0,0,3,3,3,0,2,1
35.203.211.216,0,0,0,4,4,4,0,3,1
35.203.211.217,0,0,0,6,6,6,0,2,4
35.203.211.218,0,0,0,6,6,6,0,0,6
35.203.211.219,0,0,0,8,8,8,0,3,5
35.203.211.22,0,0,0,1,1,1,1,0,0
35.203.211.220,0,0,0,3,3,3,0,2,1
35.203.211.221,0,0,0,4,4,4,0,2,2
35.203.211.222,0,0,0,6,6,6,0,2,4
35.203.211.223,0,0,0,4,4,4,0,1,3
35.203.211.224,0,0,0,3,3,3,0,1,2
35.203.211.225,0,0,0,4,4,4,0,1,3
35.203.211.226,0,0,0,7,7,7,0,4,3
35.203.211.227,0,0,0,3,3,3,0,1,2
35.203.211.228,0,0,0,5,5,5,0,4,1
35.203.211.229,0,0,0,4,4,4,0,3,1
35.203.211.23,0,0,0,5,5,5,0,2,3
35.203.211.230,0,0,0,6,6,6,1,3,2
35.203.211.231,0,0,0,7,7,7,0,5,2
35.203.211.232,0,0,0,4,4,4,0,3,1
35.203.211.233,0,0,0,2,2,2,0,1,1
35.203.211.234,0,0,0,8,8,8,1,4,3
35.203.211.235,0,0,0,1,1,1,0,0,1
35.203.211.236,0,0,0,6,6,6,0,4,2
35.203.211.237,0,0,0,4,4,4,0,1,3
35.203.211.238,0,0,0,7,7,7,0,5,2
35.203.211.239,0,0,0,4,4,4,0,0,4
35.203.211.24,0,0,0,9,9,9,0,5,4
35.203.211.240,0,0,0,8,8,8,0,4,4
35.203.211.241,2,0,0,10,11,12,0,4,8
35.203.211.242,0,0,0,3,3,3,0,1,2
35.203.211.243,0,0,0,3,3,3,0,3,0
35.203.211.244,0,0,0,11,11,11,0,7,4
35.203.211.245,0,0,0,6,6,6,0,2,4
35.203.211.246,0,0,0,1,1,1,0,1,0
35.203.211.247,0,0,0,3,3,3,0,1,2
35.203.211.248,0,0,0,8,8,8,0,3,5
35.203.211.249,0,0,0,3,3,3,0,3,0
35.203.211.25,0,0,0,7,7,7,0,3,4
35.203.211.250,0,0,0,9,9,9,0,3,6
35.203.211.251,0,0,0,6,6,6,0,2,4
35.203.211.252,0,0,0,5,5,5,0,4,1
35.203.211.253,0,0,0,1,1,1,0,0,1
35.203.211.254,0,0,0,6,6,6,0,4,2
35.203.211.26,0,0,0,4,4,4,0,1,3
35.203.211.27,0,0,0,2,2,2,0,1,1
35.203.211.28,0,0,0,4,4,4,0,4,0
35.203.211.29,0,0,0,3,3,3,0,1,2
35.203.211.3,0,0,0,7,7,7,0,4,3
35.203.211.30,0,0,0,4,4,4,0,2,2
35.203.211.31,0,0,0,11,11,11,0,8,3
35.203.211.32,0,0,0,4,4,4,0,3,1
35.203.211.33,0,0,0,4,4,4,0,2,2
35.203.211.34,0,0,0,7,7,7,1,1,5
35.203.211.35,0,0,0,9,9,9,0,5,4
35.203.211.36,0,0,0,3,3,3,0,1,2
35.203.211.37,0,0,0,4,4,4,0,1,3
35.203.211.38,0,0,0,2,2,2,0,0,2
35.203.211.39,0,0,0,3,3,3,0,2,1
35.203.211.40,0,0,0,4,4,4,0,1,3
35.203.211.41,0,0,0,8,8,8,0,4,4
35.203.211.42,0,0,0,5,5,5,0,3,2
35.203.211.43,0,0,0,4,4,4,1,2,1
35.203.211.44,0,0,0,7,7,7,0,6,1
35.203.211.45,0,0,0,4,4,4,0,3,1
35.203.211.47,0,0,0,4,4,4,0,1,3
35.203.211.48,0,0,0,7,7,7,1,2,4
35.203.211.49,0,0,0,1,1,1,0,1,0
35.203.211.5,0,0,0,11,11,11,0,6,5
35.203.211.50,0,0,0,4,4,4,0,2,2
35.203.211.51,0,0,0,5,5,5,0,4,1
35.203.211.52,0,0,0,4,4,4,0,2,2
35.203.211.53,0,0,0,3,3,3,0,0,3
35.203.211.54,0,0,0,4,4,4,0,2,2
35.203.211.55,0,0,0,11,11,11,0,6,5
35.203.211.56,0,0,0,5,5,5,0,3,2
35.203.211.57,0,0,0,3,3,3,0,0,3
35.203.211.58,0,0,0,6,6,6,0,4,2
35.203.211.59,0,0,0,11,11,11,0,5,6
35.203.211.6,0,0,0,1,1,1,0,1,0
35.203.211.60,0,0,0,3,3,3,0,1,2
35.203.211.61,0,0,0,5,5,5,0,1,4
35.203.211.62,0,0,0,6,6,6,0,4,2
35.203.211.63,0,0,0,6,6,6,0,2,4
35.203.211.64,0,0,0,6,6,6,0,1,5
35.203.211.65,0,0,0,3,3,3,0,2,1
35.203.211.66,0,0,0,5,5,5,0,3,2
35.203.211.67,0,0,0,6,6,6,0,3,3
35.203.211.68,0,0,0,6,6,6,1,1,4
35.203.211.69,0,0,0,6,6,6,0,5,1
35.203.211.7,0,0,0,5,5,5,0,3,2
35.203.211.70,0,0,0,7,7,7,0,4,3
35.203.211.71,0,0,0,2,2,2,0,0,2
35.203.211.72,0,0,0,3,3,3,0,2,1
35.203.211.73,0,0,0,7,7,7,0,2,5
35.203.211.74,0,0,0,4,4,4,0,1,3
35.203.211.75,0,0,0,7,7,7,0,3,4
35.203.211.76,0,0,0,3,3,3,0,1,2
35.203.211.77,0,0,0,4,4,4,0,1,3
35.203.211.78,0,0,0,7,7,7,0,6,1
35.203.211.79,0,0,0,2,2,2,0,0,2
35.203.211.8,0,0,0,7,7,7,1,5,1
35.203.211.80,0,0,0,2,2,2,0,1,1
35.203.211.81,0,0,0,6,6,6,0,4,2
35.203.211.82,0,0,0,3,3,3,0,2,1
35.203.211.83,0,0,0,10,10,10,1,4,5
35.203.211.84,0,0,0,7,7,7,0,5,2
35.203.211.85,0,0,0,5,5,5,0,3,2
35.203.211.86,0,0,0,13,13,13,0,4,9
35.203.211.87,0,0,0,7,7,7,0,4,3
35.203.211.88,0,0,0,5,5,5,0,2,3
35.203.211.89,0,0,0,5,5,5,0,3,2
35.203.211.9,0,0,0,6,6,6,0,2,4
35.203.211.90,0,0,0,1,1,1,0,1,0
35.203.211.91,0,0,0,5,5,5,0,2,3
35.203.211.92,0,0,0,2,2,2,0,2,0
35.203.211.93,0,0,0,8,8,8,0,5,3
35.203.211.94,0,0,0,2,2,2,0,2,0
35.203.211.95,0,0,0,6,6,6,0,2,4
35.203.211.96,0,0,0,10,10,10,0,3,7
35.203.211.97,0,0,0,6,6,6,0,1,5
35.203.211.98,0,0,0,3,3,3,0,3,0
35.203.211.99,0,0,0,8,8,8,0,5,3
35.203.248.162,2,0,0,0,1,2,0,2,0
35.203.248.163,4,0,0,0,1,4,0,4,0
35.203.251.32,2,0,0,0,1,2,0,2,0
35.203.251.36,2,0,0,0,1,2,0,2,0
35.203.251.46,2,0,0,0,1,2,0,2,0
35.203.251.64,1,0,0,0,1,1,0,1,0
35.203.251.69,1,0,0,0,1,1,0,1,0
35.203.251.77,2,0,0,0,1,2,0,2,0
35.203.251.78,1,0,0,0,1,1,0,1,0
35.203.255.36,1,0,0,0,1,1,0,1,0
35.203.30.210,1,0,0,0,1,1,0,1,0
35.204.154.5,1,0,0,0,1,1,0,1,0
35.204.248.9,0,0,0,1,1,1,0,1,0
35.205.205.93,0,0,0,2,2,1,0,1,1
35.205.235.184,1,0,0,1,2,1,0,0,2
35.206.215.9,7,0,0,0,2,7,0,5,2
35.209.151.222,40,0,0,0,2,29,0,39,1
35.209.187.78,7,0,0,0,2,7,0,5,2
35.212.166.193,7,0,0,0,2,7,0,5,2
35.212.17.113,7,0,0,0,2,7,0,5,2
35.216.166.21,0,0,0,1,1,1,1,0,0
35.216.175.94,1,0,0,1,2,2,0,1,1
35.216.187.151,0,0,0,4,1,1,0,4,0
35.216.192.175,0,0,0,1,1,1,0,1,0
35.216.204.22,0,0,0,2,2,2,0,1,1
35.216.211.94,0,0,0,4,1,1,0,4,0
35.216.223.217,1,0,0,2,3,3,0,1,2
35.216.227.54,0,0,0,5,2,2,0,5,0
35.216.249.206,0,0,0,1,1,1,0,0,1
35.221.146.3,0,0,0,1,1,1,0,0,1
35.222.100.102,1,0,0,0,1,1,0,1,0
35.224.229.39,0,0,0,1,1,1,0,0,1
35.225.156.73,84,0,0,0,2,84,0,81,3
35.225.213.192,4,0,0,0,1,4,0,4,0
35.226.223.230,0,0,0,4,4,1,0,2,2
35.227.17.62,1,0,0,0,1,1,0,1,0
35.227.25.199,1,0,0,0,1,1,0,1,0
35.227.62.178,1,0,0,0,1,1,0,1,0
35.227.98.140,0,0,0,6,6,1,0,5,1
35.228.200.161,0,0,0,1,1,1,0,1,0
35.228.45.23,0,0,0,2,2,1,0,1,1
35.229.83.221,1,0,0,0,1,1,0,0,1
35.230.35.24,1,0,0,0,1,1,0,1,0
35.230.84.81,0,0,0,1,1,1,0,0,1
35.230.87.186,0,0,0,1,1,1,0,0,1
35.231.162.137,0,0,0,5,5,1,0,2,3
35.231.92.0,8,0,0,0,1,8,0,8,0
35.232.66.188,1,0,0,0,1,1,0,1,0
35.233.163.21,4,0,0,0,2,4,0,2,2
35.233.169.175,6,0,0,0,1,1,0,6,0
35.233.186.207,0,0,0,1,1,1,0,0,1
35.233.191.55,0,0,0,1,1,1,0,0,1
35.233.222.184,1,0,0,0,1,1,0,1,0
35.233.76.221,0,0,0,1,1,1,0,1,0
35.233.91.108,0,0,0,4,1,1,0,4,0
35.234.143.54,1,0,0,0,1,1,0,1,0
35.235.85.47,0,0,0,2,2,1,0,0,2
35.235.91.179,0,0,0,4,4,1,0,3,1
35.236.55.129,0,0,0,2,2,1,0,1,1
35.236.67.75,0,0,0,2,2,1,0,1,1
35.237.110.26,2,0,0,0,1,2,0,2,0
35.237.125.163,0,0,0,3,3,1,0,1,2
35.237.210.61,0,0,0,1,1,1,0,1,0
35.237.248.155,0,0,0,2,2,1,0,0,2
35.237.88.163,0,0,0,1,1,1,0,0,1
35.238.158.157,1,0,0,0,1,1,0,1,0
35.238.173.155,0,0,0,2,2,1,0,1,1
35.238.215.196,1,0,0,0,1,1,0,0,1
35.238.68.250,1,0,0,0,1,1,0,0,1
35.239.136.230,0,0,0,4,1,1,0,4,0
35.239.41.228,1,0,0,0,1,1,0,1,0
35.241.192.162,1,0,0,0,1,1,0,1,0
35.243.176.82,1,0,0,0,1,1,0,1,0
35.243.196.66,0,0,0,1,1,1,0,0,1
35.244.24.16,0,0,0,2,2,1,0,1,1
35.244.30.199,1,0,0,1,2,1,0,2,0
35.244.32.97,0,0,0,1,1,1,0,0,1
35.244.59.227,0,0,0,3,3,1,0,0,3
